0.00, 4.651727e-01
0.04, 4.078199e-01
0.08, 3.698597e-01
0.12, 3.427197e-01
0.16, 3.386586e-01
0.20, 3.315714e-01
0.24, 3.194298e-01
0.28, 3.229668e-01
0.32, 3.152450e-01
0.36, 3.245496e-01
0.40, 4.178352e-01
0.44, 4.972185e-01
0.48, 4.651727e-01
0.52, 4.078199e-01
0.56, 3.698597e-01
0.60, 3.427197e-01
0.64, 3.386586e-01
0.68, 3.315714e-01
0.72, 3.194298e-01
0.76, 3.229668e-01
0.80, 3.152450e-01
0.84, 3.245496e-01
0.88, 4.178352e-01
0.92, 4.972185e-01
0.96, 4.651727e-01
1.00, 4.078199e-01
1.04, 3.698597e-01
1.08, 3.427197e-01
1.12, 3.386586e-01
1.16, 3.315714e-01
1.20, 3.194298e-01
1.24, 3.229668e-01
1.28, 3.152450e-01
1.32, 3.245496e-01
1.36, 4.178352e-01
1.40, 4.972185e-01
1.44, 4.651727e-01
1.48, 4.078199e-01
1.52, 3.698597e-01
1.56, 3.427197e-01
1.60, 3.386586e-01
1.64, 3.315714e-01
1.68, 3.194298e-01
1.72, 3.229668e-01
1.76, 3.152450e-01
1.80, 3.245496e-01
1.84, 4.178352e-01
1.88, 4.972185e-01
1.92, 4.651727e-01